"Nom","Indicador Refugi","Municipi","Codi Municipi","Latitud","Longitud","Accessibilitat","Aigua potable","Climatització","Àrea Descans","Lavabos","Adreça","Informació web","Tipologia Refugi","Origen Identificador","Última Actualització"
"EAP Sardenya","080193|EAP_SARDENYA","Barcelona","080193","4,140,948","2,165,579","Sí","Sí","Sí","Sí","Sí","C. Sardenya, 466","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/1015170605","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Lluís Vives i d'Institut Lluís Vives","080193|PATI_DE_L_ESCOLA_LLUIS_VIVES_I_D_INSTITUT_LLUIS_VIVES","Barcelona","080193","4,137,177","2,128,533","Sí","Sí","No","Sí","No","C. Canalejas, 107 (entrada pel C. Riera Blanca)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400758401","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Víctor Català","080193|PATI_DE_L_ESCOLA_VICTOR_CATALA","Barcelona","080193","4,143,964","21,771","Sí","Sí","No","Sí","No","C. de la Font d'en Canyelles, 35 (entrada pel C. de Santa Engràcia)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400758409","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Biblioteca de l'escola Mercè Rodoreda","080193|BIBLIOTECA_DE_L_ESCOLA_MERCE_RODOREDA","Barcelona","080193","4,144,581","2,185,406","Sí","Sí",,"Sí","Sí","C. del Vesuvi, 35  (entrada per Av. Meridiana)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400758411","Biblioteques","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua dels Entorns Casa de l'Aigua Trinitat Vella","080193|JOCS_D_AIGUA_DELS_ENTORNS_CASA_DE_L_AIGUA_TRINITAT_VELLA","Barcelona","080193","41,453","2,188,282","Sí","Sí","No (aire lliure)","Sí","No","Carretera de Ribes, 103 - 111","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400758415","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Maremagnum","080193|MAREMAGNUM","Barcelona","080193","4,137,511","2,183,021","Sí","Sí","Sí","Sí","Sí","Moll d'Espanya 5-6","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/95128134914","Centres comercials","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Bebe-Té","080193|BEBE_TE","Barcelona","080193","4,137,584","2,161,338","Sí","Sí","Sí","Sí","Sí","C. Parlament, 7","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400582148","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Siente","080193|SIENTE","Barcelona","080193","4,141,068","2,182,774","No","Sí","Sí","Sí","Sí","C. Rogent, 96","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766097","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Equipament Municipal de Plaça Sarrià","080193|EQUIPAMENT_MUNICIPAL_DE_PLACA_SARRIA","Barcelona","080193","4,139,956","2,121,155","Sí","Sí","Sí","Sí","Sí","Pl. de Sarrià, 1-4","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400758810","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fundació Privada Avismón-Catalunya","080193|FUNDACIO_PRIVADA_AVISMON_CATALUNYA","Barcelona","080193","4,137,367","2,134,907","Sí","Sí","Sí","Sí","Sí","C. dels Jocs Florals, 59","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/97160101028","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de la Marina","080193|MERCAT_DE_LA_MARINA","Barcelona","080193","4,136,052","2,139,182","Sí","Sí","Sí","Sí","Sí (gratuït)","Pg. Zona Franca 178-180","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086009456","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Store Endesa","080193|STORE_ENDESA","Barcelona","080193","4,142,942","2,159,097","Sí","Sí","Sí","Sí","Sí","Baixada de la Plana, 33","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766100","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Marina Oriol","080193|FARMACIA_MARINA_ORIOL","Barcelona","080193","4,140,124","2,202,309","Sí","Sí","Sí","Sí","Sí","C. Llull, 187","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086001777","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CC Gand House","080193|CC_GAND_HOUSE","Barcelona","080193","4,140,179","2,202,294","Sí","Sí","Sí","Sí","Sí","C. Marià Aguilo, 72","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766115","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CAP Vallcarca Sant Gervasi","080193|CAP_VALLCARCA_SANT_GERVASI","Barcelona","080193","414,167","2,141,258","Sí","Sí","Sí","Sí","Sí","Av. De Vallcarca, 169-205","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400110414","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre de Teràpies Sàlvia","080193|CENTRE_DE_TERAPIES_SALVIA","Barcelona","080193","4,137,446","2,158,557","Sí","Sí","Sí","Sí","Sí","C. Ricart, 3 local 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766118","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Digicopy Verdaguer","080193|DIGICOPY_VERDAGUER","Barcelona","080193","4,139,708","2,167,953","Sí","Sí","Sí","Sí","No","C. Girona, 119","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98132142540","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fundacio Jordi Sierra i Fabra (Associació Xera)","080193|FUNDACIO_JORDI_SIERRA_I_FABRA_ASSOCIACIO_XERA","Barcelona","080193","4,137,226","2,128,345","Sí","Sí","Sí","Sí","Sí","C. de Carreras i Candi, 80","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400317138","Entitats culturals","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Institut Dental Sant Jordi","080193|INSTITUT_DENTAL_SANT_JORDI","Barcelona","080193","4,141,479","2,181,333","Sí","Sí","Sí","Sí","Sí","C. Indústria, 298-300","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400664990","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CGG Montmany","080193|CGG_MONTMANY","Barcelona","080193","4,140,506","2,159,132","Sí","Sí","Sí","Sí","Sí","C. Montmany, 45","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086033482","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"CGG Penitents","080193|CGG_PENITENTS","Barcelona","080193","4,142,113","2,140,286","Sí","Sí","Sí","Sí","Sí","Passeig Vall d'Hebron, 76-78","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/154110817","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia 24 Hores Antoni Torres","080193|FARMACIA_24_HORES_ANTONI_TORRES","Barcelona","080193","4,138,864","2,159,183","Sí","Sí","Sí","Sí","No","C. Aribau, 62","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990017682","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmacia Virrei Amat","080193|FARMACIA_VIRREI_AMAT","Barcelona","080193","4,143,062","2,174,537","Sí","No","Sí","Sí","No","C. del Doctor Pi i Molist, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990049036","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Llanes Santa Eulàlia","080193|LLANES_SANTA_EULALIA","Barcelona","080193","4,143,065","2,172,745","No","Sí","Sí","Sí","Sí","C. Pere d'Artés, 6","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766141","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"V Natura","080193|V_NATURA","Barcelona","080193","4,143,017","2,176,241","Sí","No","Sí","Sí","No","Pg. de Fabra i Puig, 205","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766145","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Moda interior dona i home Alfonsita","080193|MODA_INTERIOR_DONA_I_HOME_ALFONSITA","Barcelona","080193","4,143,018","2,175,361","Sí","Sí","Sí","Sí","No","Pg. de Fabra i Puig, 223-225","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/96082091627","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"El rei del Peix","080193|EL_REI_DEL_PEIX","Barcelona","080193","4,143,026","2,186,018","Sí","Sí","Sí","Sí","No","Rbla. de Fabra i Puig, 78","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766158","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Xarcuteria Gasch","080193|XARCUTERIA_GASCH","Barcelona","080193","414,302","218,684","Sí","Sí","Sí","Sí","No","Rbla. de Fabra i Puig, 88-92","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766159","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Estruch","080193|FARMACIA_ESTRUCH","Barcelona","080193","4,137,336","2,131,451","Sí","Sí","Sí","Sí","Sí","Rbla. de Badal, 156","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990144518","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Alibri Llibreria","080193|ALIBRI_LLIBRERIA","Barcelona","080193","4,138,792","216,485","Sí","Sí","Sí","Sí","Sí","C. Balmes, 26","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990552606","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Manantial de salud","080193|MANANTIAL_DE_SALUD","Barcelona","080193","4,138,366","2,169,546","Sí","Sí","Sí","Sí","No","C. d'en Xuclà, 23","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990419327","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Luz Andres Carbo","080193|FARMACIA_LUZ_ANDRES_CARBO","Barcelona","080193","4,143,562","2,172,467","Sí","No","Sí","Sí","No","Pg. de Verdum, 2","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990132058","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Morera","080193|FARMACIA_MORERA","Barcelona","080193","4,139,186","2,179,096","Sí","No","Sí","Sí","No","Pg. Sant Joan, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990000684","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Borràs","080193|FARMACIA_BORRAS","Barcelona","080193","4,143,921","2,179,991","Sí","Sí","Sí","Sí","No","Pg. Valldaura, 247","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990130798","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Seu del Districte de Les Corts","080193|SEU_DEL_DISTRICTE_DE_LES_CORTS","Barcelona","080193","413,858","2,129,818","Sí","Sí","Sí","Sí","Sí","Pl. Comas, 18","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400762003","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'Escola Bressol Municipal Pla de Fornells","080193|PATI_DE_L_ESCOLA_BRESSOL_MUNICIPAL_PLA_DE_FORNELLS","Barcelona","080193","4,144,818","2,178,725","Sí","Sí","No (aire lliure)","Sí","Sí","C/ Dels Nou Barris, 12","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400762409","Patis d'Escola Bressol","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'Escola Bressol Municipal El Palomar","080193|PATI_DE_L_ESCOLA_BRESSOL_MUNICIPAL_EL_PALOMAR","Barcelona","080193","4,143,631","2,187,186","Sí","Sí","No (aire lliure)","Sí","Sí","C/de Malalts, 45","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400762448","Patis d'Escola Bressol","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Kinesalut Barcelona","080193|KINESALUT_BARCELONA","Barcelona","080193","4,143,571","2,188,297","sense dades","Sense Dades","Sí","Sí","sense dades","C. Pons i Gallarza, 20","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400710085","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Oficina Occident","080193|OFICINA_OCCIDENT","Barcelona","080193","4,143,422","2,188,302","sense dades","Sense Dades","Sí","Sí","sense dades","C. Rubén Darío, 27","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766161","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Botiga ""Equip"" (moda)","080193|BOTIGA_EQUIP_MODA","Barcelona","080193","4,143,398","2,189,175","sense dades","Sense Dades","Sí","Sí","sense dades","Riera de Sant Andreu, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766162","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Kids and Us","080193|KIDS_AND_US","Barcelona","080193","4,143,393","2,186,393","sense dades","Sense Dades","Sí","Sí","sense dades","C. d'Ignasi Iglésias, 85","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400442237","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Quiromassatges Pardos","080193|QUIROMASSATGES_PARDOS","Barcelona","080193","4,143,305","2,188,528","sense dades","Sense Dades","Sí","Sí","sense dades","C. de Coroleu, 6","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766164","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Several Café","080193|SEVERAL_CAFE","Barcelona","080193","4,143,274","2,189,206","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 165","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766165","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Formatgeria Ireneu","080193|FORMATGERIA_IRENEU","Barcelona","080193","414,312","2,189,283","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 117","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766166","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Carolina León","080193|FARMACIA_CAROLINA_LEON","Barcelona","080193","4,143,048","2,189,545","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 91","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086004882","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Carns i embotits ""Ca la Nuri""","080193|CARNS_I_EMBOTITS_CA_LA_NURI","Barcelona","080193","4,143,323","2,185,702","sense dades","Sense Dades","Sí","Sí","sense dades","Pl. de les Palemeres, 11","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766167","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Isa Santos","080193|FARMACIA_ISA_SANTOS","Barcelona","080193","41,433","2,185,778","sense dades","Sense Dades","Sí","Sí","sense dades","Pl. de les Palemeres, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990114598","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Diambaar (moda)","080193|DIAMBAAR_MODA","Barcelona","080193","4,142,911","2,188,032","sense dades","Sense Dades","Sí","Sí","sense dades","C. Nadal, 40","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766188","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Grup dental Santponç","080193|GRUP_DENTAL_SANTPONC","Barcelona","080193","4,143,188","2,190,924","sense dades","Sense Dades","Sí","Sí","sense dades","C. Dr. Santponç, 28","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766190","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Nova de Sant Andreu","080193|NOVA_DE_SANT_ANDREU","Barcelona","080193","4,143,178","218,939","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 142","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766191","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Citydogs Store - Sant Andreu","080193|CITYDOGS_STORE_SANT_ANDREU","Barcelona","080193","4,143,561","2,190,736","Sí","Sí","Sí","Sí","Sí","C. del Doctor Balari i Jovany, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766193","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Restaurant La Comtal","080193|RESTAURANT_LA_COMTAL","Barcelona","080193","4,143,583","2,190,462","sense dades","Sense Dades","Sí","Sí","sense dades","C. de l'Ajuntament, 9","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400605576","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Merceria Perelló","080193|MERCERIA_PERELLO","Barcelona","080193","4,143,568","2,189,541","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 261","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766082","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Abans morta que senzilla (moda)","080193|ABANS_MORTA_QUE_SENZILLA_MODA","Barcelona","080193","4,143,571","2,189,619","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 259","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766080","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"La boutique del peluquero","080193|LA_BOUTIQUE_DEL_PELUQUERO","Barcelona","080193","41,435","2,189,449","sense dades","Sense Dades","Sí","Sí","sense dades","C. Gran de Sant Andreu, 239","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766074","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"La botiga de la Pepi","080193|LA_BOTIGA_DE_LA_PEPI","Barcelona","080193","4,143,496","2,189,233","sense dades","Sense Dades","Sí","Sí","sense dades","C. Mercat, 4","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766068","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Col·legi Oficial d'Infermeres i Infermers de Barcelona","080193|COL_LEGI_OFICIAL_D_INFERMERES_I_INFERMERS_DE_BARCELONA","Barcelona","080193","4,140,707","2,208,131","Sí","Sí","Sí","Sí","Sí","C. de Pujades, 350","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086001164","Altres","Ajuntament de Barcelona","23/06/2026 15:23:00"
"VRoom Escape","080193|VROOM_ESCAPE","Barcelona","080193","4,142,593","2,190,034","Sí","Sí","Sí","Sí","Sí","C. Pacífic 19, Baixos, Local 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766064","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Llibrería Ulises","080193|LLIBRERIA_ULISES","Barcelona","080193","414,261","2,188,956","Sí","Sí","Sí","Sí","Sí","C. Pacífic, 34","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400766063","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Carlota Miravitlles Gultresa","080193|FARMACIA_CARLOTA_MIRAVITLLES_GULTRESA","Barcelona","080193","4,141,517","2,198,466","Sí","Sí","Sí","Sí","Sí","C. de Julián Besteiro, 3","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990291699","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia David Folch","080193|FARMACIA_DAVID_FOLCH","Barcelona","080193","414,325,567","21,555,175","Sí","Sí","Sí","Sí","Sí","C. Fàtima 10, baixos","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990054149","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia De La Rambla","080193|FARMACIA_DE_LA_RAMBLA","Barcelona","080193","4,142,462","2,208,469","Sí","Sí","Sí","Sí","No","Rambla Guipúscoa, 174","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400748805","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Marcos Molina","080193|FARMACIA_MARCOS_MOLINA","Barcelona","080193","4,143,635","2,205,577","Sí","No","Sí","Sí","No","C. de Sant Adrià, 131","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/75990225326","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Soledad Pérez Fisioterapia","080193|SOLEDAD_PEREZ_FISIOTERAPIA","Barcelona","080193","41,427,102,849,691","215,708,993,956,947","Sí","Sí","Sí","Sí","Sí","Rambla del Carmel, 6","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400145611","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Hospital Universitari Sagrat Cor","080193|HOSPITAL_UNIVERSITARI_SAGRAT_COR","Barcelona","080193","4,138,896","2,145,559","Sí","Sí","Sí","Sí","Sí","Carrer Viladomat 288","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086002636","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Collell (moda)","080193|COLLELL_MODA","Barcelona","080193","4,142,956","2,160,326","Sí","Sí","Sí","Sí","Sí","Tajo, 69","NA","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Cor d'Horta Eix Comercial","080193|COR_D_HORTA_EIX_COMERCIAL","Barcelona","080193","4,142,957","2,160,193","No","Sí","Sí","Sí","No","C/ Tajo, 71 (botiga 2); Enviaments a Tajo 69 (botiga de la presidenta de Cor d'Horta)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400477124","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Abacus Fabra I Puig","080193|ABACUS_FABRA_I_PUIG","Barcelona","080193","4,143,039","218,102","Sí","Sí","Sí","Sí","Sí","Passeig Fabra i Puig, 196","NA","Comerços","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jardí de les Tres Torres","080193|JARDI_DE_LES_TRES_TORRES","Barcelona","080193","4,139,874,726","213,415,046","Sí","Sí","No","Sí","No","Rda. General Mitre, 76","NA","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM Parc de la Ciutadella","080193|PISCINA_DESCOBERTA_DEL_CEM_PARC_DE_LA_CIUTADELLA","Barcelona","080193","4,138,553","2,186,413","Sí","Sí","No (aire lliure)","Sí","Sí","Pg. de Circumval·lació, 1","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400293637","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
